left_shoulder_left_wrist,right_shoulder_right_wrist,left_hip_left_ankle,right_hip_right_ankle,left_hip_left_wrist,right_hip_right_wrist,left_shoulder_left_ankle,right_shoulder_right_ankle,left_hip_right_wrist,right_hip_left_wrist,left_elbow_right_elbow,left_knee_right_knee,left_wrist_right_wrist,left_ankle_right_ankle,left_hip_avg_left_wrist_left_ankle,right_hip_avg_right_wrist_right_ankle,right_elbow_right_shoulder_right_hip,left_elbow_left_shoulder_left_hip,right_knee_mid_hip_left_knee,right_hip_right_knee_right_ankle,left_hip_left_knee_left_ankle,right_wrist_right_elbow_right_shoulder,left_wrist_left_elbow_left_shoulder,pose
0.8883202529994827,0.9407139421902148,1.2970553581122917,1.3117002746673763,1.8914326573545666,1.9024823993320183,2.291937192543133,2.2763430699181737,1.948857900913285,1.9009728186075379,0.5316294806747244,0.15575960932069619,0.6843433871935454,0.17156039739523987,0.3437391128633628,0.33583172948662693,163.12017458833748,161.65090242447445,14.921083932726056,150.04188343313214,149.60276065015188,170.40288029581666,163.10769351499002,0
0.9108764415477949,0.9720717534645154,1.3238415388232696,1.3226534710356748,1.9143077249519949,1.9374355347758778,2.3139507357730262,2.2934940079494432,1.9675141411917891,1.943297096639906,0.5258366683494781,0.1280128667644497,0.686910460461684,0.1402612050277559,0.35292561583039506,0.3293493273270288,162.9419481815105,162.58593744946683,11.673554804286159,142.89307739300165,135.67557334627185,173.86651311091168,170.9425548748583,0
0.8960229357632344,0.911912004496114,1.1873406348301496,1.2136117031104061,1.885515815509351,1.8963113308786104,2.190155952638605,2.204344125507427,1.9127378840086875,1.9289997799053782,0.5110062248442924,0.14590968219213363,0.6957473433050457,0.12948887014627242,0.36184017086348075,0.35855404576545796,165.76522614735833,162.10663204146894,14.685738207417032,148.89494846228956,145.85628709980682,174.16827174496726,171.28128547111865,0
0.9383414930404552,0.882934791474806,1.2188928798254444,1.2355920570391314,1.9271591536285033,1.8741701801572208,2.211434582579668,2.2300083818728575,1.8553779601995384,2.0069236889091795,0.5521117841801676,0.16951930798062118,0.7063401083130587,0.1678891934559832,0.3873478443529053,0.33480445918621976,165.17981535389376,163.3793138357189,16.122896333297213,142.2564098757578,140.17252062030437,168.74546245645377,172.1640616933986,0
1.0118063039291685,0.8815047252933127,1.0318616334984574,1.194731207908045,2.009199587056742,1.862955130711932,2.0291458192976126,2.1900312746745243,1.8594990295960092,2.0781539364329733,0.5761153019674405,0.33895199526289965,0.7513700422821583,0.3185279156220273,0.5309464854187835,0.345188568849898,159.38824128507406,166.9998957675844,33.437959956344386,139.66074146846097,110.79653897691232,165.97263602962818,175.38034497465648,0
1.0787226966264922,0.840950215887802,1.2015151057679128,1.1589088180557172,2.0479327807182304,1.8123149727357202,2.1633604022317052,2.1189481798203107,1.7875728782422449,2.181989506079172,0.7714877851516829,0.27597783092771133,0.8871951787792898,0.20546085011765786,0.46668401080271055,0.3838428318233296,158.94676115117318,155.6170063264377,23.092056643723645,120.7336303884629,119.53133053590523,152.4635363163901,172.2296754021754,0
1.092956009882514,0.8994485006845576,1.3348421943514233,1.3568040862789834,2.0586970987597786,1.8936902027180913,2.3230167411116573,2.336361763403727,1.84307860659438,2.196956327550438,0.6552342825638923,0.4472890640000086,0.787107979112376,0.8030953108521387,0.4049846474416886,0.34865114095865124,158.13847399447903,158.94202238359057,36.103229102759705,127.27779634617794,138.97877869821556,165.93197802110666,172.3129658687849,0
1.1506444501412754,0.9083720484116652,1.4448938852642232,1.3313405632205413,2.0852012262428534,1.9380091862829723,2.403570443273836,2.3632205250381113,1.8587110540338994,2.2901906596502917,0.719854269466691,0.38739220551893255,0.8838441228530816,0.4272793230549759,0.44771133063546753,0.33627387138809745,164.8553117713513,155.49359970259073,29.782636861853497,144.4753611282885,144.26738652150962,167.24259977587502,171.41855663308138,0
1.0908765139932532,0.8257517884815165,1.2498805439633038,1.1828041725783245,2.084759324653145,1.7759657879204382,2.2837682548863176,2.121671488847244,2.044178947019649,2.4033883272080554,1.6592761250322186,0.6778340083251541,1.9208290928143699,0.8013206296053834,0.45342641469800826,0.5121781653131866,143.5924809556237,150.40813210099364,57.17503905892315,154.8497202370497,159.5826757163409,147.3116783968033,164.06507847595896,0
1.2030263384945985,0.8594845997932848,0.9935877826587217,1.091532927898431,2.264939334267784,1.7816755985929484,2.007200383584691,1.8988160922432908,1.9391143466832583,2.5354233711560386,1.465707568185775,1.046327851020732,1.6443695493823625,0.7021035891048913,0.7115899774003316,0.7219493123471473,143.83822621334454,172.387233270925,91.98259503197274,158.78581768588975,88.76294928737707,148.70614444361945,170.22707395070867,0
0.9114402903871576,0.5405218027304519,1.0902662029092642,1.6441447128786346,0.12351411100545928,0.9941963765623314,2.0322732297657713,2.669314757128757,1.5077353867120424,0.6411980017943101,1.4473254179576078,0.6961701770425666,1.420405747574038,1.0750755601040984,0.5054546429881887,0.5517908048323273,59.225623139076774,16.723355449740097,41.34173288570709,157.55394197198768,114.1743475442896,122.36846976326855,132.78395722391178,0
0.7889891959220358,0.6196026657119607,0.60364116815989,1.6893942867060994,1.6927504593879845,1.6352310749080516,1.4345172374157156,2.7043559476431804,1.5871557678895425,1.858133973031529,0.7623563079156284,0.6385597978900389,0.7168296653325439,1.3993218618763361,0.7712417201446619,0.2443164444400344,160.21302181336517,144.64522793887645,32.13759461032759,164.47939740417272,98.94863704928028,124.20078219470994,169.06627229900423,0
0.9958118067089832,0.8755331657981154,1.5918265338738564,1.7293987189703324,0.16078363907272802,1.8231948837904157,2.47913253358937,2.8426283199181315,2.2570150505689006,0.7444750856948265,2.0210429248230173,0.5610144968300164,2.3444201327216443,0.6504448874985163,0.8491186520226714,0.46229217443314685,116.50684699078377,30.77383328543184,33.971200418334135,160.46241237984117,145.81738999511597,140.43584214137383,124.76737734013945,0
